country_code,year,feature_code,value
FRA,1988,NE.EXP.GNFS.ZS,20.3667255718941
FRA,1989,NE.EXP.GNFS.ZS,21.6581538248618
FRA,1990,NE.EXP.GNFS.ZS,20.9757333804124
FRA,1991,NE.EXP.GNFS.ZS,21.3348844239057
FRA,1992,NE.EXP.GNFS.ZS,21.3305593452775
FRA,1993,NE.EXP.GNFS.ZS,20.7925794072246
FRA,1994,NE.EXP.GNFS.ZS,21.6603227312909
FRA,1995,NE.EXP.GNFS.ZS,22.6229260600867
FRA,1996,NE.EXP.GNFS.ZS,23.05556487
FRA,1997,NE.EXP.GNFS.ZS,25.52319542
FRA,1998,NE.EXP.GNFS.ZS,26.1264919786729
FRA,1999,NE.EXP.GNFS.ZS,26.0765353865349
FRA,2000,NE.EXP.GNFS.ZS,28.5949742490286
FRA,2001,NE.EXP.GNFS.ZS,28.2658952021844
FRA,2002,NE.EXP.GNFS.ZS,27.5310502579308
FRA,2003,NE.EXP.GNFS.ZS,26.1119689746398
FRA,2004,NE.EXP.GNFS.ZS,26.4688363216607
FRA,2005,NE.EXP.GNFS.ZS,27.0330510418171
FRA,2006,NE.EXP.GNFS.ZS,27.9350550901956
FRA,2007,NE.EXP.GNFS.ZS,27.853257510199
FRA,2008,NE.EXP.GNFS.ZS,28.1193848563025
FRA,2009,NE.EXP.GNFS.ZS,24.8355472102672
FRA,2010,NE.EXP.GNFS.ZS,26.7882998402738
FRA,2011,NE.EXP.GNFS.ZS,28.4213374764194
FRA,2012,NE.EXP.GNFS.ZS,29.2030271868495
FRA,2013,NE.EXP.GNFS.ZS,29.3647378670492
FRA,2014,NE.EXP.GNFS.ZS,29.666684498073
FRA,2015,NE.EXP.GNFS.ZS,30.5926223781313
FRA,2016,NE.EXP.GNFS.ZS,30.2475371833945
FRA,2017,NE.EXP.GNFS.ZS,30.94863319
FRA,2018,NE.EXP.GNFS.ZS,31.7191563303394
FRA,2019,NE.EXP.GNFS.ZS,31.7717136605065
GBR,1988,NE.EXP.GNFS.ZS,21.925546493743
GBR,1989,NE.EXP.GNFS.ZS,22.3908805109159
GBR,1990,NE.EXP.GNFS.ZS,23.0719006680494
GBR,1991,NE.EXP.GNFS.ZS,22.3459286444042
GBR,1992,NE.EXP.GNFS.ZS,22.6702787985182
GBR,1993,NE.EXP.GNFS.ZS,24.5575996066319
GBR,1994,NE.EXP.GNFS.ZS,25.7897769177505
GBR,1995,NE.EXP.GNFS.ZS,25.5545583822739
GBR,1996,NE.EXP.GNFS.ZS,26.150132541209
GBR,1997,NE.EXP.GNFS.ZS,25.5640661938534
GBR,1998,NE.EXP.GNFS.ZS,24.149884632393
GBR,1999,NE.EXP.GNFS.ZS,23.9351306850095
GBR,2000,NE.EXP.GNFS.ZS,25.1970070261885
GBR,2001,NE.EXP.GNFS.ZS,25.193894806193
GBR,2002,NE.EXP.GNFS.ZS,24.2255641503413
GBR,2003,NE.EXP.GNFS.ZS,23.925160883562
GBR,2004,NE.EXP.GNFS.ZS,23.7943647582202
GBR,2005,NE.EXP.GNFS.ZS,25.0606946831314
GBR,2006,NE.EXP.GNFS.ZS,27.2765905655669
GBR,2007,NE.EXP.GNFS.ZS,25.3614128589308
GBR,2008,NE.EXP.GNFS.ZS,27.0465040625851
GBR,2009,NE.EXP.GNFS.ZS,26.3963557296581
GBR,2010,NE.EXP.GNFS.ZS,28.2500231938815
GBR,2011,NE.EXP.GNFS.ZS,30.71365625
GBR,2012,NE.EXP.GNFS.ZS,29.9874983204519
GBR,2013,NE.EXP.GNFS.ZS,29.8702042760468
GBR,2014,NE.EXP.GNFS.ZS,28.1976244868514
GBR,2015,NE.EXP.GNFS.ZS,27.2637435853891
GBR,2016,NE.EXP.GNFS.ZS,28.2370587834234
GBR,2017,NE.EXP.GNFS.ZS,30.1083210836265
GBR,2018,NE.EXP.GNFS.ZS,30.8900677563461
GBR,2019,NE.EXP.GNFS.ZS,31.0793597401374
IDN,1988,NE.EXP.GNFS.ZS,25.041659395038
IDN,1989,NE.EXP.GNFS.ZS,26.0875546625977
IDN,1990,NE.EXP.GNFS.ZS,27.3057589781449
IDN,1991,NE.EXP.GNFS.ZS,28.3512610672578
IDN,1992,NE.EXP.GNFS.ZS,30.3074635078275
IDN,1993,NE.EXP.GNFS.ZS,26.7548134217247
IDN,1994,NE.EXP.GNFS.ZS,26.5114278515733
IDN,1995,NE.EXP.GNFS.ZS,26.3121650131426
IDN,1996,NE.EXP.GNFS.ZS,25.8245519820943
IDN,1997,NE.EXP.GNFS.ZS,27.8592432831317
IDN,1998,NE.EXP.GNFS.ZS,52.968134566078
IDN,1999,NE.EXP.GNFS.ZS,35.5141290838601
IDN,2000,NE.EXP.GNFS.ZS,40.9773084738704
IDN,2001,NE.EXP.GNFS.ZS,39.0321390955111
IDN,2002,NE.EXP.GNFS.ZS,32.6876208878375
IDN,2003,NE.EXP.GNFS.ZS,30.4776547809661
IDN,2004,NE.EXP.GNFS.ZS,32.2166946182599
IDN,2005,NE.EXP.GNFS.ZS,34.0672676279992
IDN,2006,NE.EXP.GNFS.ZS,31.0347163143166
IDN,2007,NE.EXP.GNFS.ZS,29.4357184851264
IDN,2008,NE.EXP.GNFS.ZS,29.8082841673732
IDN,2009,NE.EXP.GNFS.ZS,24.1591196686279
IDN,2010,NE.EXP.GNFS.ZS,24.2990309366408
IDN,2011,NE.EXP.GNFS.ZS,26.3273530888836
IDN,2012,NE.EXP.GNFS.ZS,24.5943787881769
IDN,2013,NE.EXP.GNFS.ZS,23.9235763793605
IDN,2014,NE.EXP.GNFS.ZS,23.6659845969367
IDN,2015,NE.EXP.GNFS.ZS,21.1601792598059
IDN,2016,NE.EXP.GNFS.ZS,19.0889938536664
IDN,2017,NE.EXP.GNFS.ZS,20.1773044351106
IDN,2018,NE.EXP.GNFS.ZS,21.0027464972455
IDN,2019,NE.EXP.GNFS.ZS,18.4463036035012
IND,1988,NE.EXP.GNFS.ZS,6.03521975491727
IND,1989,NE.EXP.GNFS.ZS,7.0161302779135
IND,1990,NE.EXP.GNFS.ZS,7.05335023415339
IND,1991,NE.EXP.GNFS.ZS,8.49424077053547
IND,1992,NE.EXP.GNFS.ZS,8.84292692502088
IND,1993,NE.EXP.GNFS.ZS,9.83421745486326
IND,1994,NE.EXP.GNFS.ZS,9.88808491615672
IND,1995,NE.EXP.GNFS.ZS,10.8439680348823
IND,1996,NE.EXP.GNFS.ZS,10.3851692716063
IND,1997,NE.EXP.GNFS.ZS,10.6907173181022
IND,1998,NE.EXP.GNFS.ZS,11.018469179248
IND,1999,NE.EXP.GNFS.ZS,11.4520646128009
IND,2000,NE.EXP.GNFS.ZS,12.9972363111656
IND,2001,NE.EXP.GNFS.ZS,12.5583796339108
IND,2002,NE.EXP.GNFS.ZS,14.2643839244292
IND,2003,NE.EXP.GNFS.ZS,14.9479138582269
IND,2004,NE.EXP.GNFS.ZS,17.8591249630479
IND,2005,NE.EXP.GNFS.ZS,19.6052466949414
IND,2006,NE.EXP.GNFS.ZS,21.2679414220966
IND,2007,NE.EXP.GNFS.ZS,20.7996997489457
IND,2008,NE.EXP.GNFS.ZS,24.0973572601391
IND,2009,NE.EXP.GNFS.ZS,20.4005193744525
IND,2010,NE.EXP.GNFS.ZS,22.4009332488238
IND,2011,NE.EXP.GNFS.ZS,24.5404113195634
IND,2012,NE.EXP.GNFS.ZS,24.5344306614108
IND,2013,NE.EXP.GNFS.ZS,25.4308613005206
IND,2014,NE.EXP.GNFS.ZS,22.9679630081088
IND,2015,NE.EXP.GNFS.ZS,19.8131891564097
IND,2016,NE.EXP.GNFS.ZS,19.1582349105904
IND,2017,NE.EXP.GNFS.ZS,18.7917648392972
IND,2018,NE.EXP.GNFS.ZS,19.9412406764114
IND,2019,NE.EXP.GNFS.ZS,18.4293865080003
ITA,1988,NE.EXP.GNFS.ZS,17.5779880673683
ITA,1989,NE.EXP.GNFS.ZS,18.5166585208752
ITA,1990,NE.EXP.GNFS.ZS,18.2594374997197
ITA,1991,NE.EXP.GNFS.ZS,17.0360093491459
ITA,1992,NE.EXP.GNFS.ZS,17.4791899576077
ITA,1993,NE.EXP.GNFS.ZS,20.399096084404
ITA,1994,NE.EXP.GNFS.ZS,21.8710884743664
ITA,1995,NE.EXP.GNFS.ZS,24.6724895248457
ITA,1996,NE.EXP.GNFS.ZS,23.7046822237544
ITA,1997,NE.EXP.GNFS.ZS,24.149790549301
ITA,1998,NE.EXP.GNFS.ZS,24.0629522904606
ITA,1999,NE.EXP.GNFS.ZS,23.2007416928655
ITA,2000,NE.EXP.GNFS.ZS,25.6277321000853
ITA,2001,NE.EXP.GNFS.ZS,25.6490116681011
ITA,2002,NE.EXP.GNFS.ZS,24.4074673383008
ITA,2003,NE.EXP.GNFS.ZS,23.3021929123911
ITA,2004,NE.EXP.GNFS.ZS,24.0098284192385
ITA,2005,NE.EXP.GNFS.ZS,24.6010923817882
ITA,2006,NE.EXP.GNFS.ZS,26.1734884330826
ITA,2007,NE.EXP.GNFS.ZS,27.3610422532316
ITA,2008,NE.EXP.GNFS.ZS,26.8627746947944
ITA,2009,NE.EXP.GNFS.ZS,22.3991617339964
ITA,2010,NE.EXP.GNFS.ZS,25.0740498513169
ITA,2011,NE.EXP.GNFS.ZS,26.8724634660876
ITA,2012,NE.EXP.GNFS.ZS,28.3792428359574
ITA,2013,NE.EXP.GNFS.ZS,28.6332430796987
ITA,2014,NE.EXP.GNFS.ZS,29.1088281864091
ITA,2015,NE.EXP.GNFS.ZS,29.7159823723612
ITA,2016,NE.EXP.GNFS.ZS,29.3278907466434
ITA,2017,NE.EXP.GNFS.ZS,30.733733319636
ITA,2018,NE.EXP.GNFS.ZS,31.3504623226266
ITA,2019,NE.EXP.GNFS.ZS,31.6957979922851
JPN,1988,NE.EXP.GNFS.ZS,9.5745010560373
JPN,1989,NE.EXP.GNFS.ZS,10.1117898476141
JPN,1990,NE.EXP.GNFS.ZS,10.21975999
JPN,1991,NE.EXP.GNFS.ZS,9.7860723121728
JPN,1992,NE.EXP.GNFS.ZS,9.69207915552146
JPN,1993,NE.EXP.GNFS.ZS,9.0778552406565
JPN,1994,NE.EXP.GNFS.ZS,9.0036501742541
JPN,1995,NE.EXP.GNFS.ZS,8.97179683136026
JPN,1996,NE.EXP.GNFS.ZS,9.47906921723545
JPN,1997,NE.EXP.GNFS.ZS,10.5488516641158
JPN,1998,NE.EXP.GNFS.ZS,10.5244802339333
JPN,1999,NE.EXP.GNFS.ZS,9.9517600054498
JPN,2000,NE.EXP.GNFS.ZS,10.6244850068159
JPN,2001,NE.EXP.GNFS.ZS,10.2290991481917
JPN,2002,NE.EXP.GNFS.ZS,11.0182210299423
JPN,2003,NE.EXP.GNFS.ZS,11.6392934662293
JPN,2004,NE.EXP.GNFS.ZS,12.9720323077118
JPN,2005,NE.EXP.GNFS.ZS,14.012441121792
JPN,2006,NE.EXP.GNFS.ZS,15.8729022962927
JPN,2007,NE.EXP.GNFS.ZS,17.4933165716298
JPN,2008,NE.EXP.GNFS.ZS,17.4240377234641
JPN,2009,NE.EXP.GNFS.ZS,12.5209141554358
JPN,2010,NE.EXP.GNFS.ZS,15.0367569834071
JPN,2011,NE.EXP.GNFS.ZS,14.9249962098743
JPN,2012,NE.EXP.GNFS.ZS,14.5447525563827
JPN,2013,NE.EXP.GNFS.ZS,15.9153981234384
JPN,2014,NE.EXP.GNFS.ZS,17.540301551347
JPN,2015,NE.EXP.GNFS.ZS,17.6109755367671
JPN,2016,NE.EXP.GNFS.ZS,16.2663956864248
JPN,2017,NE.EXP.GNFS.ZS,17.7518522711411
JPN,2018,NE.EXP.GNFS.ZS,18.524908818909
JPN,2019,NE.EXP.GNFS.ZS,17.5501127381524
KOR,1988,NE.EXP.GNFS.ZS,32.4892615964826
KOR,1989,NE.EXP.GNFS.ZS,27.3585690867047
KOR,1990,NE.EXP.GNFS.ZS,24.9943407384065
KOR,1991,NE.EXP.GNFS.ZS,23.7765747515992
KOR,1992,NE.EXP.GNFS.ZS,24.0723886361933
KOR,1993,NE.EXP.GNFS.ZS,23.6724704162335
KOR,1994,NE.EXP.GNFS.ZS,24.0708425974796
KOR,1995,NE.EXP.GNFS.ZS,25.7242519716753
KOR,1996,NE.EXP.GNFS.ZS,24.8019714336879
KOR,1997,NE.EXP.GNFS.ZS,28.3455147196928
KOR,1998,NE.EXP.GNFS.ZS,39.5366811034608
KOR,1999,NE.EXP.GNFS.ZS,32.590822939439
KOR,2000,NE.EXP.GNFS.ZS,33.9391689573172
KOR,2001,NE.EXP.GNFS.ZS,31.7877410482541
KOR,2002,NE.EXP.GNFS.ZS,29.7727544096379
KOR,2003,NE.EXP.GNFS.ZS,31.3978372633201
KOR,2004,NE.EXP.GNFS.ZS,36.7543364487134
KOR,2005,NE.EXP.GNFS.ZS,35.2830827957409
KOR,2006,NE.EXP.GNFS.ZS,35.6264186161218
KOR,2007,NE.EXP.GNFS.ZS,37.3921796905127
KOR,2008,NE.EXP.GNFS.ZS,47.6418852095772
KOR,2009,NE.EXP.GNFS.ZS,45.1853519113199
KOR,2010,NE.EXP.GNFS.ZS,47.1037369107414
KOR,2011,NE.EXP.GNFS.ZS,53.3377319003336
KOR,2012,NE.EXP.GNFS.ZS,54.0940513351953
KOR,2013,NE.EXP.GNFS.ZS,51.2920711097027
KOR,2014,NE.EXP.GNFS.ZS,47.8314208662979
KOR,2015,NE.EXP.GNFS.ZS,42.989561527711
KOR,2016,NE.EXP.GNFS.ZS,40.1326509111205
KOR,2017,NE.EXP.GNFS.ZS,40.9342069409884
KOR,2018,NE.EXP.GNFS.ZS,41.7132908430894
KOR,2019,NE.EXP.GNFS.ZS,39.9471631621625
MEX,1988,NE.EXP.GNFS.ZS,20.0960561464169
MEX,1989,NE.EXP.GNFS.ZS,19.1321993029959
MEX,1990,NE.EXP.GNFS.ZS,18.7044710491717
MEX,1991,NE.EXP.GNFS.ZS,16.4333900336044
MEX,1992,NE.EXP.GNFS.ZS,15.256744442975
MEX,1993,NE.EXP.GNFS.ZS,12.2812976454281
MEX,1994,NE.EXP.GNFS.ZS,13.3828583816104
MEX,1995,NE.EXP.GNFS.ZS,24.1491933924023
MEX,1996,NE.EXP.GNFS.ZS,26.0050149675925
MEX,1997,NE.EXP.GNFS.ZS,24.3329303395345
MEX,1998,NE.EXP.GNFS.ZS,24.5944327690014
MEX,1999,NE.EXP.GNFS.ZS,24.6326500515211
MEX,2000,NE.EXP.GNFS.ZS,25.4067169365962
MEX,2001,NE.EXP.GNFS.ZS,22.6667211742494
MEX,2002,NE.EXP.GNFS.ZS,22.5524898738313
MEX,2003,NE.EXP.GNFS.ZS,24.3604406878698
MEX,2004,NE.EXP.GNFS.ZS,25.8403039526232
MEX,2005,NE.EXP.GNFS.ZS,26.2325503809951
MEX,2006,NE.EXP.GNFS.ZS,27.3251618939288
MEX,2007,NE.EXP.GNFS.ZS,27.527235888679
MEX,2008,NE.EXP.GNFS.ZS,27.7014958270789
MEX,2009,NE.EXP.GNFS.ZS,27.1549993271981
MEX,2010,NE.EXP.GNFS.ZS,29.6976647689721
MEX,2011,NE.EXP.GNFS.ZS,31.0367071399496
MEX,2012,NE.EXP.GNFS.ZS,32.2655677637235
MEX,2013,NE.EXP.GNFS.ZS,31.3056529459396
MEX,2014,NE.EXP.GNFS.ZS,31.8734413093812
MEX,2015,NE.EXP.GNFS.ZS,34.5248858421072
MEX,2016,NE.EXP.GNFS.ZS,37.0421710841871
MEX,2017,NE.EXP.GNFS.ZS,37.6515684577081
MEX,2018,NE.EXP.GNFS.ZS,39.2594612441285
MEX,2019,NE.EXP.GNFS.ZS,38.8323238310596
RUS,1988,NE.EXP.GNFS.ZS,21.9022687609075
RUS,1989,NE.EXP.GNFS.ZS,21.9022687609075
RUS,1990,NE.EXP.GNFS.ZS,18.1620614715927
RUS,1991,NE.EXP.GNFS.ZS,13.2713621737576
RUS,1992,NE.EXP.GNFS.ZS,62.3224618621778
RUS,1993,NE.EXP.GNFS.ZS,38.2045944842866
RUS,1994,NE.EXP.GNFS.ZS,27.7583790421613
RUS,1995,NE.EXP.GNFS.ZS,29.2890113495619
RUS,1996,NE.EXP.GNFS.ZS,26.0729881302908
RUS,1997,NE.EXP.GNFS.ZS,24.7298415292289
RUS,1998,NE.EXP.GNFS.ZS,31.22120547
RUS,1999,NE.EXP.GNFS.ZS,43.2199685128244
RUS,2000,NE.EXP.GNFS.ZS,44.0604413055146
RUS,2001,NE.EXP.GNFS.ZS,36.8934935960337
RUS,2002,NE.EXP.GNFS.ZS,35.2125940630626
RUS,2003,NE.EXP.GNFS.ZS,35.24998177
RUS,2004,NE.EXP.GNFS.ZS,34.4178910548533
RUS,2005,NE.EXP.GNFS.ZS,35.2030659646294
RUS,2006,NE.EXP.GNFS.ZS,33.7304754438509
RUS,2007,NE.EXP.GNFS.ZS,30.1640604847185
RUS,2008,NE.EXP.GNFS.ZS,31.3095603335689
RUS,2009,NE.EXP.GNFS.ZS,27.938101204296
RUS,2010,NE.EXP.GNFS.ZS,29.2155607850389
RUS,2011,NE.EXP.GNFS.ZS,28.0553614798549
RUS,2012,NE.EXP.GNFS.ZS,26.9073203393663
RUS,2013,NE.EXP.GNFS.ZS,25.845336826255
RUS,2014,NE.EXP.GNFS.ZS,27.1110970517525
RUS,2015,NE.EXP.GNFS.ZS,28.703389442924
RUS,2016,NE.EXP.GNFS.ZS,25.8544829769167
RUS,2017,NE.EXP.GNFS.ZS,26.0908809797568
RUS,2018,NE.EXP.GNFS.ZS,30.7932713033152
RUS,2019,NE.EXP.GNFS.ZS,28.5363983565997
SAU,1988,NE.EXP.GNFS.ZS,31.3237355757395
SAU,1989,NE.EXP.GNFS.ZS,33.7457142357308
SAU,1990,NE.EXP.GNFS.ZS,40.3347940771071
SAU,1991,NE.EXP.GNFS.ZS,38.3083885682493
SAU,1992,NE.EXP.GNFS.ZS,39.1067993853122
SAU,1993,NE.EXP.GNFS.ZS,34.3528303929234
SAU,1994,NE.EXP.GNFS.ZS,34.0009515505752
SAU,1995,NE.EXP.GNFS.ZS,37.337864238336
SAU,1996,NE.EXP.GNFS.ZS,40.0228422766992
SAU,1997,NE.EXP.GNFS.ZS,39.1586280046544
SAU,1998,NE.EXP.GNFS.ZS,29.6323754547648
SAU,1999,NE.EXP.GNFS.ZS,34.6664938544479
SAU,2000,NE.EXP.GNFS.ZS,43.4052706614089
SAU,2001,NE.EXP.GNFS.ZS,39.6337222614296
SAU,2002,NE.EXP.GNFS.ZS,40.9487917017867
SAU,2003,NE.EXP.GNFS.ZS,45.854165777315
SAU,2004,NE.EXP.GNFS.ZS,50.9853055250349
SAU,2005,NE.EXP.GNFS.ZS,57.0507271227029
SAU,2006,NE.EXP.GNFS.ZS,59.8319078927143
SAU,2007,NE.EXP.GNFS.ZS,59.9374295654405
SAU,2008,NE.EXP.GNFS.ZS,62.1115093651254
SAU,2009,NE.EXP.GNFS.ZS,47.0886170744962
SAU,2010,NE.EXP.GNFS.ZS,49.5697775892958
SAU,2011,NE.EXP.GNFS.ZS,56.0492397321467
SAU,2012,NE.EXP.GNFS.ZS,54.2708404963725
SAU,2013,NE.EXP.GNFS.ZS,51.9179576046333
SAU,2014,NE.EXP.GNFS.ZS,46.8752915114018
SAU,2015,NE.EXP.GNFS.ZS,33.3211712418097
SAU,2016,NE.EXP.GNFS.ZS,31.1442093932068
SAU,2017,NE.EXP.GNFS.ZS,34.8530548559188
SAU,2018,NE.EXP.GNFS.ZS,40.0391406236609
SAU,2019,NE.EXP.GNFS.ZS,36.0494170526613
TUR,1988,NE.EXP.GNFS.ZS,18.6539704158267
TUR,1989,NE.EXP.GNFS.ZS,16.2029157514894
TUR,1990,NE.EXP.GNFS.ZS,13.3651028519296
TUR,1991,NE.EXP.GNFS.ZS,13.8411301141106
TUR,1992,NE.EXP.GNFS.ZS,14.3922357339889
TUR,1993,NE.EXP.GNFS.ZS,13.673802849848
TUR,1994,NE.EXP.GNFS.ZS,21.3621312072128
TUR,1995,NE.EXP.GNFS.ZS,19.8916075029397
TUR,1996,NE.EXP.GNFS.ZS,21.5426581369532
TUR,1997,NE.EXP.GNFS.ZS,24.5817176843052
TUR,1998,NE.EXP.GNFS.ZS,20.6662298719224
TUR,1999,NE.EXP.GNFS.ZS,18.8109124989818
TUR,2000,NE.EXP.GNFS.ZS,19.8811989046161
TUR,2001,NE.EXP.GNFS.ZS,27.1819418753369
TUR,2002,NE.EXP.GNFS.ZS,25.1051190164424
TUR,2003,NE.EXP.GNFS.ZS,23.0061778959535
TUR,2004,NE.EXP.GNFS.ZS,23.6247532110161
TUR,2005,NE.EXP.GNFS.ZS,21.8762675597935
TUR,2006,NE.EXP.GNFS.ZS,22.3948339423242
TUR,2007,NE.EXP.GNFS.ZS,21.8895256942149
TUR,2008,NE.EXP.GNFS.ZS,23.5662909262571
TUR,2009,NE.EXP.GNFS.ZS,23.3701991459541
TUR,2010,NE.EXP.GNFS.ZS,21.1941333155525
TUR,2011,NE.EXP.GNFS.ZS,22.9937012536403
TUR,2012,NE.EXP.GNFS.ZS,24.3608755208614
TUR,2013,NE.EXP.GNFS.ZS,23.7930095050818
TUR,2014,NE.EXP.GNFS.ZS,25.2055416974053
TUR,2015,NE.EXP.GNFS.ZS,24.5312773389092
TUR,2016,NE.EXP.GNFS.ZS,23.0835091311263
TUR,2017,NE.EXP.GNFS.ZS,26.0394223439924
TUR,2018,NE.EXP.GNFS.ZS,31.2048629463635
TUR,2019,NE.EXP.GNFS.ZS,32.7414044226863
USA,1988,NE.EXP.GNFS.ZS,8.49052351999585
USA,1989,NE.EXP.GNFS.ZS,8.93879019707245
USA,1990,NE.EXP.GNFS.ZS,9.25473206751338
USA,1991,NE.EXP.GNFS.ZS,9.66090512231881
USA,1992,NE.EXP.GNFS.ZS,9.70891490564814
USA,1993,NE.EXP.GNFS.ZS,9.54718039168286
USA,1994,NE.EXP.GNFS.ZS,9.89314741556332
USA,1995,NE.EXP.GNFS.ZS,10.639223880261
USA,1996,NE.EXP.GNFS.ZS,10.7466355642836
USA,1997,NE.EXP.GNFS.ZS,11.1197545265553
USA,1998,NE.EXP.GNFS.ZS,10.5152611335588
USA,1999,NE.EXP.GNFS.ZS,10.3085101834807
USA,2000,NE.EXP.GNFS.ZS,10.6927239610622
USA,2001,NE.EXP.GNFS.ZS,9.68298331038577
USA,2002,NE.EXP.GNFS.ZS,9.13224881991615
USA,2003,NE.EXP.GNFS.ZS,9.04306987207242
USA,2004,NE.EXP.GNFS.ZS,9.64186274172664
USA,2005,NE.EXP.GNFS.ZS,10.0119737675694
USA,2006,NE.EXP.GNFS.ZS,10.6598220961005
USA,2007,NE.EXP.GNFS.ZS,11.4923141689492
USA,2008,NE.EXP.GNFS.ZS,12.4860631262841
USA,2009,NE.EXP.GNFS.ZS,10.9488776594284
USA,2010,NE.EXP.GNFS.ZS,12.3150580752357
USA,2011,NE.EXP.GNFS.ZS,13.5305390136184
USA,2012,NE.EXP.GNFS.ZS,13.5289189711659
USA,2013,NE.EXP.GNFS.ZS,13.5445244306501
USA,2014,NE.EXP.GNFS.ZS,13.5315904003143
USA,2015,NE.EXP.GNFS.ZS,12.4236465531845
USA,2016,NE.EXP.GNFS.ZS,11.8813817409368
USA,2017,NE.EXP.GNFS.ZS,12.1504504393351
USA,2018,NE.EXP.GNFS.ZS,12.2681984324317
USA,2019,NE.EXP.GNFS.ZS,11.7329568254467
ZAF,1988,NE.EXP.GNFS.ZS,28.1882420360383
ZAF,1989,NE.EXP.GNFS.ZS,25.8672601125802
ZAF,1990,NE.EXP.GNFS.ZS,23.4949209120617
ZAF,1991,NE.EXP.GNFS.ZS,21.0980437990329
ZAF,1992,NE.EXP.GNFS.ZS,20.7037368101469
ZAF,1993,NE.EXP.GNFS.ZS,21.8251291913125
ZAF,1994,NE.EXP.GNFS.ZS,21.4741865212511
ZAF,1995,NE.EXP.GNFS.ZS,22.1355986308901
ZAF,1996,NE.EXP.GNFS.ZS,24.0802633424255
ZAF,1997,NE.EXP.GNFS.ZS,23.987330700296
ZAF,1998,NE.EXP.GNFS.ZS,25.0050547621111
ZAF,1999,NE.EXP.GNFS.ZS,24.6952092415361
ZAF,2000,NE.EXP.GNFS.ZS,27.1588800453122
ZAF,2001,NE.EXP.GNFS.ZS,29.3748279395571
ZAF,2002,NE.EXP.GNFS.ZS,31.7808365475061
ZAF,2003,NE.EXP.GNFS.ZS,26.8850611646399
ZAF,2004,NE.EXP.GNFS.ZS,25.467096205328
ZAF,2005,NE.EXP.GNFS.ZS,26.4466641533283
ZAF,2006,NE.EXP.GNFS.ZS,29.2738936609764
ZAF,2007,NE.EXP.GNFS.ZS,31.1738505106893
ZAF,2008,NE.EXP.GNFS.ZS,35.6224380693971
ZAF,2009,NE.EXP.GNFS.ZS,27.9118881737959
ZAF,2010,NE.EXP.GNFS.ZS,28.6152333781659
ZAF,2011,NE.EXP.GNFS.ZS,30.4609405932431
ZAF,2012,NE.EXP.GNFS.ZS,29.7238793583952
ZAF,2013,NE.EXP.GNFS.ZS,30.9713411232732
ZAF,2014,NE.EXP.GNFS.ZS,31.4686452082634
ZAF,2015,NE.EXP.GNFS.ZS,30.152888329641
ZAF,2016,NE.EXP.GNFS.ZS,30.5809279982381
ZAF,2017,NE.EXP.GNFS.ZS,29.6276693701772
ZAF,2018,NE.EXP.GNFS.ZS,29.9070826047072
ZAF,2019,NE.EXP.GNFS.ZS,29.8538392770199
ARG,1988,NY.GDP.MKTP.KD.ZG,-1.089933342
ARG,1989,NY.GDP.MKTP.KD.ZG,-7.156949656
ARG,1990,NY.GDP.MKTP.KD.ZG,-2.467213776
ARG,1991,NY.GDP.MKTP.KD.ZG,9.13311056620101
ARG,1992,NY.GDP.MKTP.KD.ZG,7.93729155643076
ARG,1993,NY.GDP.MKTP.KD.ZG,8.20697907221228
ARG,1994,NY.GDP.MKTP.KD.ZG,5.83620070368526
ARG,1995,NY.GDP.MKTP.KD.ZG,-2.845209611
ARG,1996,NY.GDP.MKTP.KD.ZG,5.52668982715234
ARG,1997,NY.GDP.MKTP.KD.ZG,8.1110467707457
ARG,1998,NY.GDP.MKTP.KD.ZG,3.85017885156228
ARG,1999,NY.GDP.MKTP.KD.ZG,-3.385457041
ARG,2000,NY.GDP.MKTP.KD.ZG,-0.788998939
ARG,2001,NY.GDP.MKTP.KD.ZG,-4.408839683
ARG,2002,NY.GDP.MKTP.KD.ZG,-10.89448483
ARG,2003,NY.GDP.MKTP.KD.ZG,8.83704079576924
ARG,2004,NY.GDP.MKTP.KD.ZG,9.02957330068152
ARG,2005,NY.GDP.MKTP.KD.ZG,8.85165992013437
ARG,2006,NY.GDP.MKTP.KD.ZG,8.04715150043027
ARG,2007,NY.GDP.MKTP.KD.ZG,9.00765087504757
ARG,2008,NY.GDP.MKTP.KD.ZG,4.05723310346406
ARG,2009,NY.GDP.MKTP.KD.ZG,-5.918525076
ARG,2010,NY.GDP.MKTP.KD.ZG,10.1253981561002
ARG,2011,NY.GDP.MKTP.KD.ZG,6.00395169280579
ARG,2012,NY.GDP.MKTP.KD.ZG,-1.026420454
ARG,2013,NY.GDP.MKTP.KD.ZG,2.40532378079436
ARG,2014,NY.GDP.MKTP.KD.ZG,-2.512615321
ARG,2015,NY.GDP.MKTP.KD.ZG,2.73115982828944
ARG,2016,NY.GDP.MKTP.KD.ZG,-2.080327844
ARG,2017,NY.GDP.MKTP.KD.ZG,2.81850297775918
ARG,2018,NY.GDP.MKTP.KD.ZG,-2.565351882
ARG,2019,NY.GDP.MKTP.KD.ZG,-2.088014861
AUS,1988,NY.GDP.MKTP.KD.ZG,5.74338158549649
AUS,1989,NY.GDP.MKTP.KD.ZG,3.86117351615441
